0.00082050000000000 10
0.00202820000000000 20
0.00523918000000000 30
0.00826412000000000 40
0.01372196000000000 50
0.02095799999999999 60
0.02871628000000000 70
0.04290112000000001 80
0.05329356000000000 90
0.07260171999999997 100
