0.00031370000000000 10
0.00038810000000000 20
0.00082170000000000 30
0.00153878000000000 40
0.00254518000000000 50
0.00451860000000000 60
0.00669363999999999 70
0.01011592000000000 80
0.01343972000000000 90
0.01838334000000000 100
