0.00000000000014385 0.00532580000000000 1
0.00000000000049343 0.00555880000000000 2
0.00000000000011737 0.00532580000000000 3
0.00000000000011562 0.00485100000000000 4
0.00000000000040102 0.00586440000000000 5
0.00000000000013657 0.00715620000000000 6
0.00000000000082773 0.00541100000000000 7
0.00000000000016979 0.00507480000000000 8
0.00000000000043988 0.00514860000000000 9
0.00000000000012844 0.00588400000000000 10
0.00000000000008771 0.00526380000000000 11
0.00000000000045247 0.00493320000000000 12
0.00000000000016571 0.00723640000000000 13
0.00000000000026625 0.00652760000000000 14
0.00000000000026400 0.00551020000000000 15
0.00000000000044952 0.00523640000000000 16
0.00000000000015846 0.00553280000000000 17
0.00000000000013296 0.00535000000000000 18
0.00000000000017196 0.00581400000000000 19
0.00000000000013261 0.00497660000000000 20
0.00000000000010445 0.00603600000000000 21
0.00000000000041701 0.00643060000000000 22
0.00000000000019955 0.00949940000000000 23
0.00000000000010763 0.00738320000000000 24
0.00000000000054841 0.00558840000000000 25
0.00000000000019498 0.00508940000000000 26
0.00000000000014538 0.00747800000000000 27
0.00000000000029256 0.00550100000000000 28
0.00000000000050272 0.00545800000000000 29
0.00000000000012254 0.00528040000000000 30
0.00000000000019303 0.00487560000000000 31
0.00000000000053630 0.00535420000000000 32
0.00000000000022401 0.00515980000000000 33
0.00000000000019217 0.00606500000000000 34
0.00000000000087344 0.00632740000000000 35
0.00000000000098236 0.00544520000000000 36
0.00000000000011961 0.00659120000000000 37
0.00000000000022181 0.00499420000000000 38
0.00000000000029975 0.00609040000000000 39
0.00000000000026129 0.00602720000000000 40
0.00000000000056427 0.00544040000000000 41
0.00000000000018795 0.00572640000000000 42
0.00000000000032617 0.00729740000000000 43
0.00000000000018095 0.00559200000000000 44
0.00000000000024724 0.00580500000000000 45
0.00000000000033469 0.00537180000000000 46
0.00000000000058885 0.00495920000000000 47
0.00000000000015034 0.00538860000000000 48
0.00000000000011612 0.00482060000000000 49
0.00000000000019266 0.00634720000000000 50
0.00000000000024272 0.00523420000000000 51
0.00000000000057120 0.00591460000000000 52
0.00000000000017933 0.00748960000000000 53
0.00000000000014226 0.00534820000000000 54
0.00000000000086569 0.00537460000000000 55
0.00000000000019260 0.00604100000000000 56
0.00000000000046030 0.00567540000000000 57
0.00000000000013217 0.00631920000000000 58
0.00000000000009925 0.00560060000000000 59
0.00000000000031839 0.00499300000000000 60
0.00000000000015831 0.00538400000000000 61
0.00000000000029555 0.00520780000000000 62
0.00000000000053437 0.00515960000000000 63
0.00000000000022572 0.00552820000000000 64
0.00000000000027319 0.00605140000000000 65
0.00000000000011083 0.00584480000000000 66
0.00000000000016624 0.00525040000000000 67
0.00000000000049978 0.00500820000000000 68
0.00000000000014688 0.00630580000000000 69
0.00000000000026880 0.00508280000000000 70
0.00000000000022440 0.00494860000000000 71
0.00000000000015519 0.00564700000000000 72
0.00000000000031555 0.00513960000000000 73
0.00000000000009550 0.00497060000000000 74
0.00000000000014598 0.00568260000000000 75
0.00000000000014991 0.00556800000000000 76
0.00000000000016863 0.00529780000000000 77
0.00000000000012783 0.00675560000000000 78
0.00000000000014862 0.00545160000000000 79
0.00000000000015311 0.00553960000000000 80
0.00000000000014604 0.00591700000000000 81
0.00000000000015582 0.00558640000000000 82
0.00000000000365622 0.00537480000000000 83
0.00000000000011429 0.00540720000000000 84
0.00000000000050452 0.00543520000000000 85
0.00000000000037696 0.00546900000000000 86
0.00000000000016519 0.00572820000000000 87
0.00000000000020782 0.00495620000000000 88
0.00000000000009918 0.00545660000000000 89
0.00000000000013668 0.00511380000000000 90
0.00000000000087948 0.00473400000000000 91
0.00000000000010838 0.00511060000000000 92
0.00000000000010840 0.00472060000000000 93
0.00000000000015242 0.00662880000000000 94
0.00000000000012842 0.00526360000000000 95
0.00000000000018023 0.00522340000000000 96
0.00000000000015972 0.00693000000000000 97
0.00000000000018619 0.00645380000000000 98
0.00000000000021545 0.00836020000000000 99
0.00000000000014223 0.00549900000000000 100
